businesses__id,businesses__alias,businesses__name,businesses__image_url,businesses__is_closed,businesses__url,businesses__review_count,businesses__rating,businesses__coordinates__latitude,businesses__coordinates__longitude,businesses__transactions__001,businesses__transactions__002,businesses__price,businesses__location__address1,businesses__location__address2,businesses__location__address3,businesses__location__city,businesses__location__city__cleaned,businesses__location__zip_code,businesses__location__country,businesses__location__state,businesses__location__display_address__001,businesses__location__display_address__002,businesses__location__display_address__003,businesses__location__display_address__004,businesses__phone,businesses__display_phone,businesses__distance,total,region__center__longitude,region__center__latitude
wBvDeIMjm_bq7dfyyusAwg,purple-kow-san-francisco-2,Purple Kow,https://s3-media2.fl.yelpcdn.com/bphoto/d9lcENAt1Cy5S-8cpVobQA/o.jpg,FALSE,https://www.yelp.com/biz/purple-kow-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,2188,3.5,37.775906,-122.497818,,,$,3620 Balboa St,,,San Francisco,San Francisco,94121,US,CA,3620 Balboa St,"San Francisco, CA 94121",,,+14153879009,(415) 387-9009,6211.036913,,,
xe6IZGzW8fgxalv6RCBS5A,i-tea-san-francisco-3,i-Tea,https://s3-media4.fl.yelpcdn.com/bphoto/gaGLoeNslT7e_2Yl1JWhlQ/o.jpg,FALSE,https://www.yelp.com/biz/i-tea-san-francisco-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,405,4.5,37.79057199,-122.4043042,delivery,pickup,$,253 Kearny St,,,San Francisco,San Francisco,94108,US,CA,253 Kearny St,"San Francisco, CA 94108",,,+14153109391,(415) 310-9391,3288.859913,,,
OSZ6bFeCcv4PvUmvuiMEJw,little-sweet-san-francisco-10,Little Sweet,https://s3-media2.fl.yelpcdn.com/bphoto/LmnXbYQ--TXazTxF7x-K_w/o.jpg,FALSE,https://www.yelp.com/biz/little-sweet-san-francisco-10?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,427,4,37.781425,-122.4608022,pickup,delivery,$,3836 Geary Blvd,,,San Francisco,San Francisco,94118,US,CA,3836 Geary Blvd,"San Francisco, CA 94118",,,+14157026763,(415) 702-6763,3270.473063,,,
6o0GBaGjWfBkAWFU0Qb6Hw,boba-guys-san-francisco-7,Boba Guys,https://s3-media2.fl.yelpcdn.com/bphoto/JMZuOh2V-AldBYZQOvt9Zg/o.jpg,FALSE,https://www.yelp.com/biz/boba-guys-san-francisco-7?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,360,4,37.772885,-122.4235464,,,$,8 Octavia St,Ste 308,null,San Francisco,San Francisco,94102,US,CA,8 Octavia St,Ste 308,"San Francisco, CA 94102",,+14159672622,(415) 967-2622,699.4765392,,,
lz8Kn4blqgUUV3vMBsM_AQ,asha-tea-house-san-francisco,Asha Tea House,https://s3-media2.fl.yelpcdn.com/bphoto/atUXru4-tzb1FheDtOIb8w/o.jpg,FALSE,https://www.yelp.com/biz/asha-tea-house-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,402,4,37.78818949,-122.4036682,,,$,17 Kearny St,,,San Francisco,San Francisco,94108,US,CA,17 Kearny St,"San Francisco, CA 94108",,,+14155493688,(415) 549-3688,3125.856316,,,
168JCbfPASa30FoHZZaIEg,boba-guys-san-francisco-10,Boba Guys,https://s3-media1.fl.yelpcdn.com/bphoto/PL-hxg8y6Mjg0WgC8QxIzA/o.jpg,FALSE,https://www.yelp.com/biz/boba-guys-san-francisco-10?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,358,4,37.78365,-122.43247,,,$,1522 Fillmore St,null,,San Francisco,San Francisco,94115,US,CA,1522 Fillmore St,"San Francisco, CA 94115",,,+14159672622,(415) 967-2622,1828.565188,,,
tYXhOHDzfywE7ykGTqkyMA,super-cue-cafe-san-francisco,Super Cue Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/HF7YprU8_tpTMpDgkFPvHg/o.jpg,FALSE,https://www.yelp.com/biz/super-cue-cafe-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,572,4,37.7429212,-122.4782898,delivery,pickup,$,1139 Taraval St,,,San Francisco,San Francisco,94116,US,CA,1139 Taraval St,"San Francisco, CA 94116",,,+14155665888,(415) 566-5888,5210.68831,,,
pe6gWOOmCOp2lV1BDLmhiA,bambu-san-francisco-3,BAMBU,https://s3-media2.fl.yelpcdn.com/bphoto/oI4LX2n6Vzr0dZ1G0S_R3g/o.jpg,FALSE,https://www.yelp.com/biz/bambu-san-francisco-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,508,4,37.7804,-122.48458,,,$,6050 Geary Blvd,null,,San Francisco,San Francisco,94121,US,CA,6050 Geary Blvd,"San Francisco, CA 94121",,,+14153794683,(415) 379-4683,5174.514718,,,
erYYJowEw5Z_gqXdT0XuQQ,tpumps-san-francisco,Tpumps,https://s3-media4.fl.yelpcdn.com/bphoto/v4AJVFChWE_WHjOjcNrQpw/o.jpg,FALSE,https://www.yelp.com/biz/tpumps-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1004,3.5,37.7636264,-122.4785915,,,$,1916 Irving St,,,San Francisco,San Francisco,94122,US,CA,1916 Irving St,"San Francisco, CA 94122",,,+15103988499,(510) 398-8499,4475.177742,,,
zfs3gpYPbMBLseqaAsQN-A,steap-tea-bar-san-francisco-3,Steap Tea Bar,https://s3-media2.fl.yelpcdn.com/bphoto/FtctNbz0PjFYC0JIgxYXOQ/o.jpg,FALSE,https://www.yelp.com/biz/steap-tea-bar-san-francisco-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,198,4.5,37.79326044,-122.4067625,pickup,,$,827 Sacramento St,,null,San Francisco,San Francisco,94108,US,CA,827 Sacramento St,"San Francisco, CA 94108",,,+14158729753,(415) 872-9753,3402.931534,,,
qGf1STU58RroSfnUdghLBA,tasty-pot-san-francisco,Tasty Pot,https://s3-media4.fl.yelpcdn.com/bphoto/mjS4xHtDYfQoqeWHUEhNZQ/o.jpg,FALSE,https://www.yelp.com/biz/tasty-pot-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,321,4,37.78270729,-122.46812,pickup,,$$,815 Clement St,null,,San Francisco,San Francisco,94118,US,CA,815 Clement St,"San Francisco, CA 94118",,,+14156663888,(415) 666-3888,3894.114148,,,
G6D0V_IWQc9dHkbC-uctWw,5-sweets-san-francisco,5 Sweets,https://s3-media2.fl.yelpcdn.com/bphoto/p7vwPCSgIRL8c9EwqEfQ2w/o.jpg,FALSE,https://www.yelp.com/biz/5-sweets-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,150,4.5,37.723259,-122.4545593,,,$,1125 Ocean Ave 102,null,,San Francisco,San Francisco,94112,US,CA,1125 Ocean Ave 102,"San Francisco, CA 94112",,,+14153477665,(415) 347-7665,5468.864319,,,
TB3Yx9vRug8lnkL-08VkCw,eggettes-san-francisco,Eggettes,https://s3-media4.fl.yelpcdn.com/bphoto/Lr_wyBJRq8IxdM6ZY1eRRg/o.jpg,FALSE,https://www.yelp.com/biz/eggettes-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,509,3.5,37.75354767,-122.4975739,,,$,3136 Noriega St,,,San Francisco,San Francisco,94122,US,CA,3136 Noriega St,"San Francisco, CA 94122",,,+14156818818,(415) 681-8818,6319.637911,,,
gJsUMxHGXkEdN7hIMhhmKA,steep-creamery-and-tea-san-francisco,STEEP Creamery & Tea,https://s3-media2.fl.yelpcdn.com/bphoto/wVa6xz7u9CUIVhCUaWmhnw/o.jpg,FALSE,https://www.yelp.com/biz/steep-creamery-and-tea-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,197,4,37.78253482,-122.3911802,pickup,,$,270 Brannan St,Ste 100,null,San Francisco,San Francisco,94107,US,CA,270 Brannan St,Ste 100,"San Francisco, CA 94107",,+14156069336,(415) 606-9336,3630.305911,,,
0cOWy_tLhszUgzoiAUdGDg,mr-t-cafe-san-francisco,Mr. T Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/XfXyejrIS6WEI2Vij6Vmqg/o.jpg,FALSE,https://www.yelp.com/biz/mr-t-cafe-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,186,4,37.72322,-122.43556,pickup,,$,4689 Mission St,null,,San Francisco,San Francisco,94112,US,CA,4689 Mission St,"San Francisco, CA 94112",,,+14157695681,(415) 769-5681,4982.135921,,,
vr3-AAedsZ7V7SLKmY1iQw,i-tea-san-francisco-2,i-Tea,https://s3-media2.fl.yelpcdn.com/bphoto/1BUdg06d953utqxWxlgA8g/o.jpg,FALSE,https://www.yelp.com/biz/i-tea-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,397,3.5,37.7635307,-122.4811325,,,$,2150 Irving St,,,San Francisco,San Francisco,94122,US,CA,2150 Irving St,"San Francisco, CA 94122",,,+14156816188,(415) 681-6188,4696.600546,,,
VMcIgupOIelW03QS8t95KA,icafe-san-francisco-san-francisco-2,iCafe San Francisco,https://s3-media1.fl.yelpcdn.com/bphoto/qDUPYWFWzCxlI0Nuck0w6Q/o.jpg,FALSE,https://www.yelp.com/biz/icafe-san-francisco-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,144,4.5,37.795052,-122.405917,restaurant_reservation,,$,57 Walter U Lum Pl,,,San Francisco,San Francisco,94108,US,CA,57 Walter U Lum Pl,"San Francisco, CA 94108",,,+14153922682,(415) 392-2682,3610.644522,,,
QCzONw1KvvduISfgCPzbNA,hanlin-tea-restaurant-san-francisco-2,Hanlin Tea Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/z6rKqAjRzRCBzJtIdb9wIQ/o.jpg,FALSE,https://www.yelp.com/biz/hanlin-tea-restaurant-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,346,4,37.79548645,-122.4052048,pickup,,$$,801 Kearny St,null,,San Francisco,San Francisco,94108,US,CA,801 Kearny St,"San Francisco, CA 94108",,,+14157805000,(415) 780-5000,3689.653925,,,
JUhdVtiIdBXjSTS4494zyw,steep-san-francisco-2,STEEP,https://s3-media1.fl.yelpcdn.com/bphoto/5RC13jYxLwg1fQpqgppoTg/o.jpg,FALSE,https://www.yelp.com/biz/steep-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,159,4,37.78033457,-122.3957827,pickup,,$,240 Ritch St,,,San Francisco,San Francisco,94107,US,CA,240 Ritch St,"San Francisco, CA 94107",,,+14158288785,(415) 828-8785,3145.968505,,,
WxC-bzdy05oSzpjEqT3ZVQ,sweetheart-cafe-san-francisco,Sweetheart Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/7-gVQm0fkQ-723sqaanDVg/o.jpg,FALSE,https://www.yelp.com/biz/sweetheart-cafe-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,392,3.5,37.79527,-122.40666,,,$,909 Grant Ave,,,San Francisco,San Francisco,94108,US,CA,909 Grant Ave,"San Francisco, CA 94108",,,+14152629989,(415) 262-9989,3603.497369,,,
khpoEMBwgQitHAqVVMrOog,boba-guys-san-francisco-15,Boba Guys,https://s3-media2.fl.yelpcdn.com/bphoto/ID_M29lBqabWXSsM5Qt-cA/o.jpg,FALSE,https://www.yelp.com/biz/boba-guys-san-francisco-15?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,135,4,37.76656764,-122.3970559,,,$,1002 16th St,,null,San Francisco,San Francisco,94107,US,CA,1002 16th St,"San Francisco, CA 94107",,,+14159672622,(415) 967-2622,2716.783403,,,
uew8xmwhq4VDvNDdmXW38g,sharetea-san-francisco-3,Sharetea,https://s3-media2.fl.yelpcdn.com/bphoto/Q_RI79hsQVbktbv2xeV0yQ/o.jpg,FALSE,https://www.yelp.com/biz/sharetea-san-francisco-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,402,3.5,37.78446433,-122.4034429,delivery,pickup,$,135 4th St,,Metreon,San Francisco,San Francisco,94103,US,CA,135 4th St,Metreon,"San Francisco, CA 94103",,+14152270888,(415) 227-0888,2852.081037,,,
Tes8t6pLTfiH2Q1TwNjyRA,tj-cups-san-francisco-5,TJ Cups,https://s3-media2.fl.yelpcdn.com/bphoto/1EK2Ewj4LuoRa-kC1Yl0Ig/o.jpg,FALSE,https://www.yelp.com/biz/tj-cups-san-francisco-5?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,196,4,37.75339,-122.48993,pickup,,$,2437 Noriega St,,,San Francisco,San Francisco,94122,US,CA,2437 Noriega St,"San Francisco, CA 94122",,,+14156812877,(415) 681-2877,5679.32179,,,
rdfrRK1Z7Ib9T8HaaIjvng,bb-tea-station-san-francisco-3,BB Tea Station,https://s3-media2.fl.yelpcdn.com/bphoto/9LRILjF0bkhOGJH7wYiXjQ/o.jpg,FALSE,https://www.yelp.com/biz/bb-tea-station-san-francisco-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,256,3.5,37.7542929,-122.4779253,pickup,delivery,$,1314 Noriega St,,,San Francisco,San Francisco,94122,US,CA,1314 Noriega St,"San Francisco, CA 94122",,,+14156815888,(415) 681-5888,4638.351057,,,
SdwTaq3BWf6iP1M64gH6lA,sweet-a-little-san-francisco-12,Sweet A Little,https://s3-media2.fl.yelpcdn.com/bphoto/BNj6ivm-3REq2t4fRr5Gsg/o.jpg,FALSE,https://www.yelp.com/biz/sweet-a-little-san-francisco-12?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,55,4.5,37.77448,-122.40916,,,$,,,,San Francisco,San Francisco,94103,US,CA,"San Francisco, CA 94103",,,,+16505508680,(650) 550-8680,1678.63966,,,
XN1Pg29xlNJY5jhnR2i5jg,honey-creme-and-tea-san-francisco,Honey Creme &Tea,https://s3-media3.fl.yelpcdn.com/bphoto/gt9ZIphRXr6G6wd_MJuNTA/o.jpg,FALSE,https://www.yelp.com/biz/honey-creme-and-tea-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,291,3.5,37.76384,-122.46708,,,$,839 Irving St,null,,San Francisco,San Francisco,94122,US,CA,839 Irving St,"San Francisco, CA 94122",,,+14155928002,(415) 592-8002,3466.253815,,,
dViv_h32FR56owNtH6N0fg,sweethut-san-francisco,Sweethut,https://s3-media2.fl.yelpcdn.com/bphoto/Db49zSLMIIRIJFkRpscpug/o.jpg,FALSE,https://www.yelp.com/biz/sweethut-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,266,3.5,37.78288767,-122.4647183,pickup,,$,519 Clement St,,,San Francisco,San Francisco,94118,US,CA,519 Clement St,"San Francisco, CA 94118",,,+14153096212,(415) 309-6212,3651.632883,,,
OS8S5z8CWNpSivKz4o4dAQ,tea-fm-san-francisco-3,Tea FM,https://s3-media2.fl.yelpcdn.com/bphoto/bVO1YEVzVlyNOHGuoycIGw/o.jpg,FALSE,https://www.yelp.com/biz/tea-fm-san-francisco-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,195,3.5,37.74263912,-122.4808923,pickup,,$,1353 Taraval St,,,San Francisco,San Francisco,94116,US,CA,1353 Taraval St,"San Francisco, CA 94116",,,+14157424420,(415) 742-4420,5422.439202,,,
wFFVkQDx4roh_ne7Jo5bcA,omg-tea-san-francisco,OMG Tea,https://s3-media1.fl.yelpcdn.com/bphoto/zLoeADX6Vf0MH2yZHEzSOA/o.jpg,FALSE,https://www.yelp.com/biz/omg-tea-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,79,4.5,37.7254643,-122.402527,,,$,2891 San Bruno Ave,null,,San Francisco,San Francisco,94134,US,CA,2891 San Bruno Ave,"San Francisco, CA 94134",,,+14153494717,(415) 349-4717,5185.72278,,,
SU3NmG20Mkho1KRZ8EovWg,super-cue-cafe-san-francisco-2,Super Cue Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/04qA17OrRjuJoeFTQzv5_Q/o.jpg,FALSE,https://www.yelp.com/biz/super-cue-cafe-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,249,3.5,37.72429542,-122.4570445,,,$,1330 Ocean Ave,,,San Francisco,San Francisco,94112,US,CA,1330 Ocean Ave,"San Francisco, CA 94112",,,+14153494407,(415) 349-4407,5456.87364,,,
iukAez3p6EW81okZ7mb-CA,mr-and-mrs-tea-house-san-francisco,Mr & Mrs Tea House,https://s3-media1.fl.yelpcdn.com/bphoto/E8Qj6ZPdgxpEeFRj9_xhQA/o.jpg,FALSE,https://www.yelp.com/biz/mr-and-mrs-tea-house-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,169,3.5,37.78304429,-122.4652418,pickup,delivery,$,544 Clement,,,San Francisco,San Francisco,94118,US,CA,544 Clement,"San Francisco, CA 94118",,,+14157026813,(415) 702-6813,3699.598833,,,
E5AaSzcx-LTGT2Iv2oX_Bg,yoppi-yogurt-san-francisco-2,Yoppi Yogurt,https://s3-media3.fl.yelpcdn.com/bphoto/-9qmpRYyRC9SB5F9zk7Llw/o.jpg,FALSE,https://www.yelp.com/biz/yoppi-yogurt-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,146,4,37.79295,-122.3981,,,$,101 California St,,,San Francisco,San Francisco,94111,US,CA,101 California St,"San Francisco, CA 94111",,,+14157731176,(415) 773-1176,3850.091645,,,
AdABvu7gwwRjZKzVLQeDOQ,tea-hut-san-francisco-2,Tea Hut,https://s3-media2.fl.yelpcdn.com/bphoto/R1s8Gk-NhSgV18ZoNXaVNA/o.jpg,FALSE,https://www.yelp.com/biz/tea-hut-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,70,4.5,37.78790507,-122.4407617,,,$,2815 California St,,null,San Francisco,San Francisco,94115,US,CA,2815 California St,"San Francisco, CA 94115",,,+14159627437,(415) 962-7437,2519.973542,,,
O5UZcRndRDB1AH1B_DkHLA,honey-b-tea-house-san-francisco,Honey B Tea House,https://s3-media4.fl.yelpcdn.com/bphoto/VM1UVCIFGO0yGPtyBEsUfQ/o.jpg,FALSE,https://www.yelp.com/biz/honey-b-tea-house-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,281,3,37.78206651,-122.483409,pickup,,$,2201 Clement St,,,San Francisco,San Francisco,94121,US,CA,2201 Clement St,"San Francisco, CA 94121",,,+14152211668,(415) 221-1668,5132.977961,,,
7ohv_rfRVxBj0F_uVgd-xQ,sno-crave-tea-house-sf-san-francisco-4,Sno-Crave Tea House SF,https://s3-media2.fl.yelpcdn.com/bphoto/16F0nx_ElKf0D6jbhFwQtQ/o.jpg,FALSE,https://www.yelp.com/biz/sno-crave-tea-house-sf-san-francisco-4?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,202,3.5,37.7235964,-122.4548568,pickup,delivery,$,1181 Ocean Ave,null,,San Francisco,San Francisco,94112,US,CA,1181 Ocean Ave,"San Francisco, CA 94112",,,+14158595642,(415) 859-5642,5440.385731,,,
ZSUbeij8HhlHbjRhGKJqPw,bubblecup-san-francisco-2,Bubblecup,https://s3-media1.fl.yelpcdn.com/bphoto/Sl00fP_hQAvZzfBPUz7kMw/o.jpg,FALSE,https://www.yelp.com/biz/bubblecup-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,159,3.5,37.78227814,-122.4796964,pickup,delivery,$,1900 Clement St,,,San Francisco,San Francisco,94121,US,CA,1900 Clement St,"San Francisco, CA 94121",,,+14155626081,(415) 562-6081,4820.704498,,,
PpkkyPZs5-BNPNmoU5kXsw,caffé-central-san-francisco-2,Caffé Central,https://s3-media4.fl.yelpcdn.com/bphoto/BBXDZHUIZbDoAUqYzP-UjA/o.jpg,FALSE,https://www.yelp.com/biz/caff%C3%A9-central-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,162,3.5,37.7863803,-122.407264,,,$,133 O'farrell St,,,San Francisco,San Francisco,94102,US,CA,133 O'farrell St,"San Francisco, CA 94102",,,+14153742000,(415) 374-2000,2764.771838,,,
Y9Mhd-3n007xmqOD2zMzFQ,gosu-san-francisco,Gosu,https://s3-media3.fl.yelpcdn.com/bphoto/ITZOLPV2qzG_0M0WuLGTqA/o.jpg,FALSE,https://www.yelp.com/biz/gosu-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,206,3.5,37.7829,-122.47017,,,$,1014 Clement St,null,,San Francisco,San Francisco,94118,US,CA,1014 Clement St,"San Francisco, CA 94118",,,+14157420464,(415) 742-0464,4082.443951,,,
8X8mLLE3CN8gcNwQ2eCWHQ,tancca-san-francisco-3,Tancca,https://s3-media2.fl.yelpcdn.com/bphoto/D9ZIbsk72ro_kYQ5UikDBg/o.jpg,FALSE,https://www.yelp.com/biz/tancca-san-francisco-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,73,4,37.7804213,-122.4732843,,,$,5015 Geary Blvd,,null,San Francisco,San Francisco,94118,US,CA,5015 Geary Blvd,"San Francisco, CA 94118",,,+14155928526,(415) 592-8526,4227.905351,,,
kXt-6oFKY6hdv3z99soZyA,my-cup-of-tea-san-francisco-2,My Cup of Tea,https://s3-media3.fl.yelpcdn.com/bphoto/BFQImwWkBEqIxYnlSLWgJQ/o.jpg,FALSE,https://www.yelp.com/biz/my-cup-of-tea-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,47,4.5,37.73244794,-122.4744766,,,$,2666 Ocean Ave,,null,San Francisco,San Francisco,94132,US,CA,2666 Ocean Ave,"San Francisco, CA 94132",,,+14157533338,(415) 753-3338,5661.729009,,,
y-Mg6CbsiLBOiK4XH0mkpQ,e-tea-san-francisco,E Tea,https://s3-media4.fl.yelpcdn.com/bphoto/JKFBKC2x-ELRv29G7xCibQ/o.jpg,FALSE,https://www.yelp.com/biz/e-tea-san-francisco?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,140,3.5,37.78054677,-122.476978,,,$,5344 Geary Blvd,,null,San Francisco,San Francisco,94121,US,CA,5344 Geary Blvd,"San Francisco, CA 94121",,,+14156685344,(415) 668-5344,4528.004511,,,
sh5emqsZCFjM67xIcp-V0A,good-earth-cafe-san-francisco-2,Good Earth Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/LpwY0sMiXddR5IHeWySPXQ/o.jpg,FALSE,https://www.yelp.com/biz/good-earth-cafe-san-francisco-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,50,4.5,37.7957899,-122.40537,,,$,835 Kearny St,,,San Francisco,San Francisco,94108,US,CA,835 Kearny St,"San Francisco, CA 94108",,,+14153622822,(415) 362-2822,3718.492864,,,
